year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ltla_frac_tp,ag_ltla_frac_tp
2011,E06000006,125722,328412,149,59373,0.0025095582166978258,315.50667811968407,female,0-4,4142,0.03294570560442882,8.267916620450194e-05,0.0004536984032252171,1.4947414025857441e-05
2011,E06000006,125722,328412,149,59373,0.0025095582166978258,315.50667811968407,male,0-4,4128,0.032834348801323555,8.239970982428394e-05,0.0004536984032252171,1.4896891622100317e-05
2011,E06000007,202709,328412,1395,80775,0.017270194986072424,3500.823955431755,female,0-4,6123,0.03020586160456615,0.0005216611196331758,0.004247713238249516,0.0001283058382104484
2011,E06000007,202709,328412,1395,80775,0.017270194986072424,3500.823955431755,male,0-4,6263,0.030896506815188275,0.0005335886970868171,0.004247713238249516,0.00013123950101454163
2011,E06000008,147657,328412,1202,62348,0.019278886251363314,2846.662507217553,female,0-4,5554,0.037614200478135136,0.0007251598924539428,0.003660036783065174,0.00013766935731556227
2011,E06000008,147657,328412,1202,62348,0.019278886251363314,2846.662507217553,male,0-4,5707,0.03865038569116263,0.0007451363893112446,0.003660036783065174,0.0001414618333093111
2011,E06000009,142080,328412,786,66169,0.011878674303676949,1687.7220450664208,female,0-4,4039,0.028427646396396396,0.0003376827527628885,0.0023933352009061788,6.803688679940917e-05
2011,E06000009,142080,328412,786,66169,0.011878674303676949,1687.7220450664208,male,0-4,4173,0.029370777027027027,0.0003488858943499712,0.0023933352009061788,7.029411453675031e-05
2011,E06000021,248719,328412,162,96956,0.001670861009117538,415.57487932670495,female,0-4,8505,0.03419521628826105,5.7135453594396325e-05,0.0004932828276676857,1.6867912983381516e-05
2011,E06000021,248719,328412,162,96956,0.001670861009117538,415.57487932670495,male,0-4,8663,0.03483047133512116,5.8196876483040026e-05,0.0004932828276676857,1.718127338918684e-05
2011,E06000049,370736,328412,13476,152423,0.08841185385407714,32777.45705044514,female,0-4,9752,0.026304432264468516,0.002325623621080662,0.041033823368208225,0.0010793714273411986
2011,E06000049,370736,328412,13476,152423,0.08841185385407714,32777.45705044514,male,0-4,10430,0.028133226878425618,0.0024873107432189607,0.041033823368208225,0.001154413862507045
2011,E06000050,329526,328412,1537,136341,0.011273204685311095,3714.814047131824,female,0-4,8817,0.026756614045629176,0.00030163278682224747,0.004680096951390327,0.0001252235478244767
2011,E06000050,329526,328412,1537,136341,0.011273204685311095,3714.814047131824,male,0-4,9297,0.028213251761621237,0.00031805376194697004,0.004680096951390327,0.00013204075355837132
2011,E06000051,307108,328412,18,112425,0.0001601067378252168,49.170060040026684,female,0-4,7671,0.02497818357060057,3.999175488288283e-06,5.4809203074187305e-05,1.3690343357453757e-06
2011,E06000051,307108,328412,18,112425,0.0001601067378252168,49.170060040026684,male,0-4,8061,0.026248095132656916,4.20249688581565e-06,5.4809203074187305e-05,1.4386371764363802e-06
2011,E07000027,69056,328412,531,32171,0.01650554847533493,1139.807155512729,female,0-4,1830,0.026500231696014828,0.0004374008588661799,0.0016168714906885254,4.2847469125926804e-05
2011,E07000027,69056,328412,531,32171,0.01650554847533493,1139.807155512729,male,0-4,1906,0.02760078776645042,0.0004555661404365787,0.0016168714906885254,4.46269268601183e-05
2011,E07000029,70627,328412,71,30144,0.00235536093418259,166.3520766985138,female,0-4,1765,0.024990442748523935,5.886151257779987e-05,0.00021619185657040547,5.4027302143198164e-06
2011,E07000029,70627,328412,71,30144,0.00235536093418259,166.3520766985138,male,0-4,1936,0.027411613122460248,6.456424269156972e-05,0.00021619185657040547,5.926167532534371e-06
2011,E07000030,52502,328412,31,19821,0.001563997780132183,82.11301145249986,female,0-4,1139,0.021694411641461277,3.393001164851922e-05,9.439362751665591e-05,2.0478142116770996e-06
2011,E07000030,52502,328412,31,19821,0.001563997780132183,82.11301145249986,male,0-4,1246,0.023732429240790828,3.711746664974096e-05,9.439362751665591e-05,2.2401900858206022e-06
2011,E07000031,103713,328412,669,41815,0.015999043405476504,1659.3087887121847,female,0-4,2136,0.02059529663590871,0.00032950504482656765,0.0020370753809239614,4.1954171739835716e-05
2011,E07000031,103713,328412,669,41815,0.015999043405476504,1659.3087887121847,male,0-4,2343,0.022591189146972897,0.0003614374157437491,0.0020370753809239614,4.601995523709507e-05
2011,E07000035,71104,328412,68,26106,0.0026047651880793687,185.20922393319543,female,0-4,1498,0.021067731773177317,5.4876494314565904e-05,0.00020705698939137425,4.362221114259094e-06
2011,E07000035,71104,328412,68,26106,0.0026047651880793687,185.20922393319543,male,0-4,1554,0.021855310531053104,5.692795204595155e-05,0.00020705698939137425,4.525294800773452e-06
2011,E07000037,90982,328412,4124,37615,0.10963711285391466,9975.003801674864,female,0-4,2426,0.026664614978787013,0.0029234314016354547,0.01255739741544158,0.00033483816721836487
2011,E07000037,90982,328412,4124,37615,0.10963711285391466,9975.003801674864,male,0-4,2584,0.028401222219779736,0.0031138280056990995,0.01255739741544158,0.00035664543449804404
