year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2012,E06000006,125781,49867,1602,60645,0.026416027702201337,3322.6343804105863,female,0-4,4114,0.03270764264873073,0.0008640059942825729,0.03212545370686025,0.001050747859772327
2012,E06000006,125781,49867,1602,60645,0.026416027702201337,3322.6343804105863,male,0-4,4156,0.03304155635588841,0.0008728266680209949,0.03212545370686025,0.0010614749891137071
2012,E06000007,203795,49867,1661,82177,0.020212468208866227,4119.199958625893,female,0-4,6137,0.030113594543536397,0.0006086700723659169,0.03330860087833638,0.001003041701662702
2012,E06000007,203795,49867,1661,82177,0.020212468208866227,4119.199958625893,male,0-4,6377,0.031291248558600555,0.0006324733667064449,0.03330860087833638,0.0010422677092232443
2012,E06000008,147854,49867,151,62605,0.0024119479274818307,356.6161488698986,female,0-4,5592,0.03782109378170357,9.122250876187588e-05,0.0030280546253033066,0.00011452433795971763
2012,E06000008,147854,49867,151,62605,0.0024119479274818307,356.6161488698986,male,0-4,5757,0.038937059531700194,9.391416003972095e-05,0.0030280546253033066,0.00011790354321067497
2012,E06000009,142037,49867,207,66746,0.0031013094417643005,440.50068917987596,female,0-4,4150,0.02921773903982765,9.061324995122291e-05,0.004151041771111155,0.00012128405521174972
2012,E06000009,142037,49867,207,66746,0.0031013094417643005,440.50068917987596,male,0-4,4326,0.030456852791878174,9.445612512987718e-05,0.004151041771111155,0.0001264276681556697
2012,E06000020,167811,49867,31,61387,0.0005049929138091127,84.74336585922102,female,0-4,5658,0.03371650249387704,1.702659483783518e-05,0.000621653598572202,2.0959985106587284e-05
2012,E06000020,167811,49867,31,61387,0.0005049929138091127,84.74336585922102,male,0-4,5821,0.034687833336312875,1.7517110030229514e-05,0.000621653598572202,2.1563816420191692e-05
2012,E06000021,249792,49867,114,95599,0.0011924810928984613,297.87223715729243,female,0-4,8667,0.03469686779400461,4.1375358827148045e-05,0.0022860809753945496,7.93198493696538e-05
2012,E06000021,249792,49867,114,95599,0.0011924810928984613,297.87223715729243,male,0-4,8837,0.03537743402510889,4.218692119020506e-05,0.0022860809753945496,8.087567888307726e-05
2012,E06000049,372383,49867,1019,153305,0.0066468804018133786,2475.1852646684715,female,0-4,9899,0.026582846155705282,0.00017669299913677754,0.020434355385324964,0.0005432033254991012
2012,E06000049,372383,49867,1019,153305,0.0066468804018133786,2475.1852646684715,male,0-4,10503,0.028204832121767106,0.00018747414586661021,0.020434355385324964,0.0005763475631596182
2012,E06000050,330224,49867,1850,137440,0.013460419091967404,4444.953434225844,female,0-4,8983,0.0272027472261253,0.00036616037811650027,0.037098682495437865,0.0010091860823456757
2012,E06000050,330224,49867,1850,137440,0.013460419091967404,4444.953434225844,male,0-4,9349,0.02831108580842095,0.0003810790799299968,0.037098682495437865,0.0010503039835077057
2012,E06000051,308416,49867,244,112511,0.002168676840486708,668.8546364355485,female,0-4,7727,0.025053823407345924,5.433364658915489e-05,0.004893015421019913,0.00012258874428765326
2012,E06000051,308416,49867,244,112511,0.002168676840486708,668.8546364355485,male,0-4,7953,0.025786599916995227,5.592280203488401e-05,0.004893015421019913,0.00012617423104952844
2012,E07000027,68471,49867,8,33555,0.0002384145432871405,16.324482193413797,female,0-4,1813,0.02647836310262739,6.312826846103982e-06,0.000160426735115407,4.2478373437547706e-06
2012,E07000027,68471,49867,8,33555,0.0002384145432871405,16.324482193413797,male,0-4,1879,0.027442274831680564,6.5426374207553125e-06,0.000160426735115407,4.402474555386218e-06
