ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000032,213052,166,95080,0.001745898190997055,371.96710138830457,female,0-4,8436,0.03959596718172089,6.913052747334526e-05
E06000032,213052,166,95080,0.001745898190997055,371.96710138830457,male,0-4,8772,0.041173046955672796,7.188394819774594e-05
E06000042,269457,76691,97063,0.7901156980517808,212902.2056499387,female,0-4,9169,0.03402769273019443,0.02688581419460908
E06000042,269457,76691,97063,0.7901156980517808,212902.2056499387,male,0-4,9507,0.035282067268617996,0.027876915208653995
E06000055,173292,703,77823,0.009033319198694474,1565.4019505801627,female,0-4,5537,0.03195185005655195,0.0002886312605496578
E06000055,173292,703,77823,0.009033319198694474,1565.4019505801627,male,0-4,5923,0.03417930429563973,0.00030875256569182284
E06000056,288648,6246,118104,0.05288559235927657,15265.320463320462,female,0-4,8695,0.03012319503339708,0.0015930830130952225
E06000056,288648,6246,118104,0.05288559235927657,15265.320463320462,male,0-4,9276,0.032136027271971394,0.0016995328383520739
E06000060,543973,8002,217658,0.03676409780481305,19998.67657517757,female,0-4,15769,0.02898857112393446,0.0010657386640221058
E06000060,543973,8002,217658,0.03676409780481305,19998.67657517757,male,0-4,16470,0.030277238024681373,0.0011131153399989908
E07000096,154763,27,63235,0.00042697873013362853,66.08050921167076,female,0-4,4782,0.030898858254233892,1.3193155259971774e-05
E07000096,154763,27,63235,0.00042697873013362853,66.08050921167076,male,0-4,5127,0.03312807324748163,1.414498264698354e-05
E07000151,85950,86,33903,0.002536648674158629,218.02495354393415,female,0-4,2243,0.02609656777196044,6.619782403883426e-05
E07000151,85950,86,33903,0.002536648674158629,218.02495354393415,male,0-4,2366,0.027527632344386273,6.982793208911364e-05
E07000152,94527,81,38951,0.002079535827064774,196.57228312495187,female,0-4,2479,0.026225311286722314,5.4536474396665235e-05
E07000152,94527,81,38951,0.002079535827064774,196.57228312495187,male,0-4,2596,0.027463052884361083,5.7110402393603444e-05
E07000153,101776,11,43748,0.0002514400658315809,25.590564140074974,female,0-4,3097,0.030429570822197768,7.651213290760159e-06
E07000153,101776,11,43748,0.0002514400658315809,25.590564140074974,male,0-4,3206,0.03150055022795158,7.920500423047166e-06
E07000154,224610,410,93538,0.004383245312065685,984.5207295430735,female,0-4,7796,0.03470905124437915,0.0001521382861531725
E07000154,224610,410,93538,0.004383245312065685,984.5207295430735,male,0-4,7978,0.0355193446418236,0.0001556900008889187
E07000155,94490,3414,33343,0.1023903068110248,9674.860090573733,female,0-4,2466,0.02609799978833739,0.0026721822054819257
E07000155,94490,3414,33343,0.1023903068110248,9674.860090573733,male,0-4,2586,0.027367975447137264,0.0028022154028289783
E07000156,79707,121,35231,0.003434475320030655,273.7517243336834,female,0-4,2378,0.02983426800657408,0.00010246505715975883
E07000156,79707,121,35231,0.003434475320030655,273.7517243336834,male,0-4,2471,0.031001041313811834,0.00010647231128753746
E07000177,150503,106,56704,0.0018693566591422121,281.34378527088035,female,0-4,4542,0.03017880042258294,5.641494153487922e-05
E07000177,150503,106,56704,0.0018693566591422121,281.34378527088035,male,0-4,4947,0.03286977668219238,6.144533592537373e-05
E06000032,213052,166,95080,0.001745898190997055,371.96710138830457,female,5-9,8350,0.03919230985862606,6.842578288317129e-05
E06000032,213052,166,95080,0.001745898190997055,371.96710138830457,male,5-9,8840,0.04149221786230592,7.24411881062556e-05
E06000042,269457,76691,97063,0.7901156980517808,212902.2056499387,female,5-9,10256,0.03806173155642644,0.03007317159776537
E06000042,269457,76691,97063,0.7901156980517808,212902.2056499387,male,5-9,10841,0.040232764411390315,0.0317885387374585
E06000055,173292,703,77823,0.009033319198694474,1565.4019505801627,female,5-9,5824,0.033608014218775246,0.0003035919200724593
E06000055,173292,703,77823,0.009033319198694474,1565.4019505801627,male,5-9,6053,0.03492948318445168,0.00031552917105058314
E06000056,288648,6246,118104,0.05288559235927657,15265.320463320462,female,5-9,9235,0.0319939857542751,0.0016920208885490948
E06000056,288648,6246,118104,0.05288559235927657,15265.320463320462,male,5-9,9656,0.03345250963110778,0.0017691557877455395
E06000060,543973,8002,217658,0.03676409780481305,19998.67657517757,female,5-9,18101,0.033275548602596086,0.0012233455233346528
E06000060,543973,8002,217658,0.03676409780481305,19998.67657517757,male,5-9,18898,0.03474069485066354,0.0012772103032969596
